,hour,SegmentOffer,SegmentDispatch,SegmentEmissions,Commitment,Startup,Shutdown,MaxDual,MinDual,DMaxDual,DMinDual,RampMaxDual,RampMinDual,StartShutDual,Zone,LMP,MarginalCost,Profit,PreviousOffer,AvailableSegmentCapacity
301_CT_4-0,50,28.469999,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,12.738420,0.000000,0.000000,0.000000,0.000000,0.000000,301,15.731579,28.469999,-0.0,28.469999,22.000000
301_CT_4-1,50,28.469999,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,12.738420,0.000000,0.000000,0.000000,0.000000,0.000000,301,15.731579,28.469999,-0.0,28.469999,11.000000
301_CT_4-2,50,29.286315,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,13.554736,0.000000,0.000000,0.000000,0.000000,0.000000,301,15.731579,29.286315,-0.0,29.286315,11.000000
301_CT_4-3,50,43.742887,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,28.011307,0.000000,0.000000,0.000000,0.000000,0.000000,301,15.731579,43.742887,-0.0,43.742887,11.000000
302_CT_1-0,50,87.255791,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,71.524212,0.000000,0.000000,0.000000,0.000000,0.000000,302,15.731579,87.255791,-0.0,87.255791,8.000000
302_CT_1-1,50,87.255791,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,71.524212,0.000000,0.000000,0.000000,0.000000,0.000000,302,15.731579,87.255791,-0.0,87.255791,4.000000
302_CT_1-2,50,99.695770,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,83.964191,0.000000,0.000000,0.000000,0.000000,0.000000,302,15.731579,99.695770,-0.0,99.695770,4.000000
302_CT_1-3,50,105.367241,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,89.635662,0.000000,0.000000,0.000000,0.000000,0.000000,302,15.731579,105.367241,-0.0,105.367241,4.000000
302_CT_2-0,50,87.255791,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,71.524212,0.000000,0.000000,0.000000,0.000000,0.000000,302,15.731579,87.255791,-0.0,87.255791,8.000000
302_CT_2-1,50,87.255791,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,71.524212,0.000000,0.000000,0.000000,0.000000,0.000000,302,15.731579,87.255791,-0.0,87.255791,4.000000
302_CT_2-2,50,99.695770,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,83.964191,0.000000,0.000000,0.000000,0.000000,0.000000,302,15.731579,99.695770,-0.0,99.695770,4.000000
302_CT_2-3,50,105.367241,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,89.635662,0.000000,0.000000,0.000000,0.000000,0.000000,302,15.731579,105.367241,-0.0,105.367241,4.000000
302_CT_3-0,50,33.791603,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,18.060024,0.000000,0.000000,0.000000,0.000000,0.000000,302,15.731579,33.791603,-0.0,33.791603,22.000000
302_CT_3-1,50,33.791603,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,18.060024,0.000000,0.000000,0.000000,0.000000,0.000000,302,15.731579,33.791603,-0.0,33.791603,11.000000
302_CT_3-2,50,38.382410,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,22.650831,0.000000,0.000000,0.000000,0.000000,0.000000,302,15.731579,38.382410,-0.0,38.382410,11.000000
302_CT_3-3,50,38.635080,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,22.903500,0.000000,0.000000,0.000000,0.000000,0.000000,302,15.731579,38.635080,-0.0,38.635080,11.000000
302_CT_4-0,50,33.791603,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,18.060024,0.000000,0.000000,0.000000,0.000000,0.000000,302,15.731579,33.791603,-0.0,33.791603,22.000000
302_CT_4-1,50,33.791603,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,18.060024,0.000000,0.000000,0.000000,0.000000,0.000000,302,15.731579,33.791603,-0.0,33.791603,11.000000
302_CT_4-2,50,38.382410,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,22.650831,0.000000,0.000000,0.000000,0.000000,0.000000,302,15.731579,38.382410,-0.0,38.382410,11.000000
302_CT_4-3,50,38.635080,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,22.903500,0.000000,0.000000,0.000000,0.000000,0.000000,302,15.731579,38.635080,-0.0,38.635080,11.000000
307_CT_1-0,50,27.894691,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,12.163111,0.000000,0.000000,0.000000,0.000000,0.000000,307,15.731579,27.894691,-0.0,27.894691,22.000000
307_CT_1-1,50,27.894691,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,12.163111,0.000000,0.000000,0.000000,0.000000,0.000000,307,15.731579,27.894691,-0.0,27.894691,11.000000
307_CT_1-2,50,29.220233,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,13.488653,0.000000,0.000000,0.000000,0.000000,0.000000,307,15.731579,29.220233,-0.0,29.220233,11.000000
307_CT_1-3,50,35.474770,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,19.743190,0.000000,0.000000,0.000000,0.000000,0.000000,307,15.731579,35.474770,-0.0,35.474770,11.000000
307_CT_2-0,50,27.894691,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,12.163111,0.000000,0.000000,0.000000,0.000000,0.000000,307,15.731579,27.894691,-0.0,27.894691,22.000000
307_CT_2-1,50,27.894691,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,12.163111,0.000000,0.000000,0.000000,0.000000,0.000000,307,15.731579,27.894691,-0.0,27.894691,11.000000
307_CT_2-2,50,29.220233,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,13.488653,0.000000,0.000000,0.000000,0.000000,0.000000,307,15.731579,29.220233,-0.0,29.220233,11.000000
307_CT_2-3,50,35.474770,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,19.743190,0.000000,0.000000,0.000000,0.000000,0.000000,307,15.731579,35.474770,-0.0,35.474770,11.000000
313_CC_1-0,50,15.731579,13.713692,2.970537,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,313,15.731579,15.731579,0.0,15.731579,170.000000
313_CC_1-1,50,15.731579,5.138889,1.113140,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,313,15.731579,15.731579,0.0,15.731579,61.666667
313_CC_1-2,50,26.755735,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,11.024156,0.000000,0.000000,0.000000,0.000000,0.000000,313,15.731579,26.755735,-0.0,26.755735,61.666667
313_CC_1-3,50,33.752731,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,18.021152,0.000000,0.000000,0.000000,0.000000,0.000000,313,15.731579,33.752731,-0.0,33.752731,61.666667
315_STEAM_1-0,50,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,59.705197,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,75.436777,-0.0,75.436777,5.000000
315_STEAM_1-1,50,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,59.705197,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,75.436777,-0.0,75.436777,2.333333
315_STEAM_1-2,50,100.399529,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,84.667950,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,100.399529,-0.0,100.399529,2.333333
315_STEAM_1-3,50,124.099655,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,108.368076,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,124.099655,-0.0,124.099655,2.333333
315_STEAM_2-0,50,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,59.705197,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,75.436777,-0.0,75.436777,5.000000
315_STEAM_2-1,50,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,59.705197,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,75.436777,-0.0,75.436777,2.333333
315_STEAM_2-2,50,100.399529,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,84.667950,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,100.399529,-0.0,100.399529,2.333333
315_STEAM_2-3,50,124.099655,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,108.368076,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,124.099655,-0.0,124.099655,2.333333
315_STEAM_3-0,50,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,59.705197,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,75.436777,-0.0,75.436777,5.000000
315_STEAM_3-1,50,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,59.705197,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,75.436777,-0.0,75.436777,2.333333
315_STEAM_3-2,50,100.399529,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,84.667950,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,100.399529,-0.0,100.399529,2.333333
315_STEAM_3-3,50,124.099655,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,108.368076,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,124.099655,-0.0,124.099655,2.333333
315_STEAM_4-0,50,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,59.705197,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,75.436777,-0.0,75.436777,5.000000
315_STEAM_4-1,50,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,59.705197,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,75.436777,-0.0,75.436777,2.333333
315_STEAM_4-2,50,100.399529,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,84.667950,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,100.399529,-0.0,100.399529,2.333333
315_STEAM_4-3,50,124.099655,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,108.368076,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,124.099655,-0.0,124.099655,2.333333
315_STEAM_5-0,50,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,59.705197,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,75.436777,-0.0,75.436777,5.000000
315_STEAM_5-1,50,75.436777,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,59.705197,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,75.436777,-0.0,75.436777,2.333333
315_STEAM_5-2,50,100.399529,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,84.667950,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,100.399529,-0.0,100.399529,2.333333
315_STEAM_5-3,50,124.099655,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,108.368076,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,124.099655,-0.0,124.099655,2.333333
315_CT_6-0,50,26.401998,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,10.670419,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,26.401998,-0.0,26.401998,22.000000
315_CT_6-1,50,26.401998,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,10.670419,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,26.401998,-0.0,26.401998,11.000000
315_CT_6-2,50,26.895675,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,11.164096,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,26.895675,-0.0,26.895675,11.000000
315_CT_6-3,50,31.855768,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,16.124189,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,31.855768,-0.0,31.855768,11.000000
315_CT_7-0,50,26.401998,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,10.670419,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,26.401998,-0.0,26.401998,22.000000
315_CT_7-1,50,26.401998,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,10.670419,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,26.401998,-0.0,26.401998,11.000000
315_CT_7-2,50,26.895675,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,11.164096,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,26.895675,-0.0,26.895675,11.000000
315_CT_7-3,50,31.855768,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,16.124189,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,31.855768,-0.0,31.855768,11.000000
315_CT_8-0,50,26.401998,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,10.670419,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,26.401998,-0.0,26.401998,22.000000
315_CT_8-1,50,26.401998,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,10.670419,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,26.401998,-0.0,26.401998,11.000000
315_CT_8-2,50,26.895675,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,11.164096,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,26.895675,-0.0,26.895675,11.000000
315_CT_8-3,50,31.855768,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,16.124189,0.000000,0.000000,0.000000,0.000000,0.000000,315,15.731579,31.855768,-0.0,31.855768,11.000000
316_STEAM_1-0,50,21.116646,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5.385067,0.000000,0.000000,0.000000,0.000000,0.000000,316,15.731579,21.116646,-0.0,21.116646,62.000000
316_STEAM_1-1,50,21.116646,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5.385067,0.000000,0.000000,0.000000,0.000000,0.000000,316,15.731579,21.116646,-0.0,21.116646,31.000000
316_STEAM_1-2,50,21.287879,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,5.556300,0.000000,0.000000,0.000000,0.000000,0.000000,316,15.731579,21.287879,-0.0,21.287879,31.000000
316_STEAM_1-3,50,27.274699,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,11.543120,0.000000,0.000000,0.000000,0.000000,0.000000,316,15.731579,27.274699,-0.0,27.274699,31.000000
318_CC_1-0,50,26.845141,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.113562,0.000000,0.000000,0.000000,318,15.731579,26.845141,-0.0,26.845141,170.000000
318_CC_1-1,50,26.845141,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,11.113562,0.000000,0.000000,0.000000,318,15.731579,26.845141,-0.0,26.845141,61.666667
318_CC_1-2,50,27.276623,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.431481,0.000000,11.113562,0.000000,0.000000,0.000000,318,15.731579,27.276623,-0.0,27.276623,61.666667
318_CC_1-3,50,31.529241,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,4.684100,0.000000,11.113562,0.000000,0.000000,0.000000,318,15.731579,31.529241,-0.0,31.529241,61.666667
321_CC_1-0,50,22.732463,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,7.000883,0.000000,0.000000,0.000000,0.000000,0.000000,321,15.731579,22.732463,-0.0,22.732463,170.000000
321_CC_1-1,50,22.732463,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,7.000883,0.000000,0.000000,0.000000,0.000000,0.000000,321,15.731579,22.732463,-0.0,22.732463,61.666667
321_CC_1-2,50,25.908321,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,10.176742,0.000000,0.000000,0.000000,0.000000,0.000000,321,15.731579,25.908321,-0.0,25.908321,61.666667
321_CC_1-3,50,33.947092,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,18.215513,0.000000,0.000000,0.000000,0.000000,0.000000,321,15.731579,33.947092,-0.0,33.947092,61.666667
322_CT_5-0,50,23.334982,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,7.603402,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,23.334982,-0.0,23.334982,22.000000
322_CT_5-1,50,23.334982,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,7.603402,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,23.334982,-0.0,23.334982,11.000000
322_CT_5-2,50,26.499179,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,10.767599,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,26.499179,-0.0,26.499179,11.000000
322_CT_5-3,50,27.894691,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,12.163111,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,27.894691,-0.0,27.894691,11.000000
322_CT_6-0,50,23.334982,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,7.603402,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,23.334982,-0.0,23.334982,22.000000
322_CT_6-1,50,23.334982,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,7.603402,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,23.334982,-0.0,23.334982,11.000000
322_CT_6-2,50,26.499179,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,10.767599,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,26.499179,-0.0,26.499179,11.000000
322_CT_6-3,50,27.894691,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,12.163111,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,27.894691,-0.0,27.894691,11.000000
323_CC_1-0,50,26.429209,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,10.697629,0.000000,0.000000,0.000000,0.000000,0.000000,323,15.731579,26.429209,-0.0,26.429209,170.000000
323_CC_1-1,50,26.429209,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,10.697629,0.000000,0.000000,0.000000,0.000000,0.000000,323,15.731579,26.429209,-0.0,26.429209,61.666667
323_CC_1-2,50,30.277557,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,14.545977,0.000000,0.000000,0.000000,0.000000,0.000000,323,15.731579,30.277557,-0.0,30.277557,61.666667
323_CC_1-3,50,31.727490,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,15.995910,0.000000,0.000000,0.000000,0.000000,0.000000,323,15.731579,31.727490,-0.0,31.727490,61.666667
323_CC_2-0,50,26.429209,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,10.697629,0.000000,0.000000,0.000000,0.000000,0.000000,323,15.731579,26.429209,-0.0,26.429209,170.000000
323_CC_2-1,50,26.429209,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,10.697629,0.000000,0.000000,0.000000,0.000000,0.000000,323,15.731579,26.429209,-0.0,26.429209,61.666667
323_CC_2-2,50,30.277557,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,14.545977,0.000000,0.000000,0.000000,0.000000,0.000000,323,15.731579,30.277557,-0.0,30.277557,61.666667
323_CC_2-3,50,31.727490,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,15.995910,0.000000,0.000000,0.000000,0.000000,0.000000,323,15.731579,31.727490,-0.0,31.727490,61.666667
322_HYDRO_1-0,50,0.000000,2.952750,0.000000,1.000000,0.000000,0.000000,15.731579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,0.000000,46.45141989225,0.000000,35.433000
322_HYDRO_1-1,50,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,15.731579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,0.000000,0.0,0.000000,0.000000
322_HYDRO_1-2,50,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,15.731579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,0.000000,0.0,0.000000,0.000000
322_HYDRO_1-3,50,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,15.731579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,0.000000,0.0,0.000000,0.000000
322_HYDRO_2-0,50,0.000000,2.952750,0.000000,1.000000,0.000000,0.000000,15.731579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,0.000000,46.45141989225,0.000000,35.433000
322_HYDRO_2-1,50,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,15.731579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,0.000000,0.0,0.000000,0.000000
322_HYDRO_2-2,50,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,15.731579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,0.000000,0.0,0.000000,0.000000
322_HYDRO_2-3,50,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,15.731579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,0.000000,0.0,0.000000,0.000000
322_HYDRO_3-0,50,0.000000,2.952750,0.000000,1.000000,0.000000,0.000000,15.731579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,0.000000,46.45141989225,0.000000,35.433000
322_HYDRO_3-1,50,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,15.731579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,0.000000,0.0,0.000000,0.000000
322_HYDRO_3-2,50,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,15.731579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,0.000000,0.0,0.000000,0.000000
322_HYDRO_3-3,50,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,15.731579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,0.000000,0.0,0.000000,0.000000
322_HYDRO_4-0,50,0.000000,2.952750,0.000000,1.000000,0.000000,0.000000,15.731579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,0.000000,46.45141989225,0.000000,35.433000
322_HYDRO_4-1,50,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,15.731579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,0.000000,0.0,0.000000,0.000000
322_HYDRO_4-2,50,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,15.731579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,0.000000,0.0,0.000000,0.000000
322_HYDRO_4-3,50,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,15.731579,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,322,15.731579,0.000000,0.0,0.000000,0.000000
301_CT_1-0,51,87.255791,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,71.524212,0.000000,0.000000,0.000000,0.000000,0.000000,301,15.731579,87.255791,-0.0,87.255791,8.000000
301_CT_1-1,51,87.255791,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,71.524212,0.000000,0.000000,0.000000,0.000000,0.000000,301,15.731579,87.255791,-0.0,87.255791,4.000000
301_CT_1-2,51,99.695770,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,83.964191,0.000000,0.000000,0.000000,0.000000,0.000000,301,15.731579,99.695770,-0.0,99.695770,4.000000
301_CT_1-3,51,105.367241,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,89.635662,0.000000,0.000000,0.000000,0.000000,0.000000,301,15.731579,105.367241,-0.0,105.367241,4.000000
301_CT_2-0,51,87.255791,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,71.524212,0.000000,0.000000,0.000000,0.000000,0.000000,301,15.731579,87.255791,-0.0,87.255791,8.000000
